id,value
14115,270000.0
14129,375000.0
14130,160000.0
14136,425000.0
14144,450000.0
14153,210000.0
14156,350000.0
14165,170000.0
14168,210000.0
14169,245000.0
14170,20000.0
14174,290000.0
14180,450000.0
14185,325000.0
14186,350000.0
14196,120000.0
14198,150000.0
14211,450000.0
14223,300000.0
14227,325000.0
14231,270000.0
14235,425000.0
14256,290000.0
14257,210000.0
14261,240000.0
14263,325000.0
14264,270000.0
14268,220000.0
14282,450000.0
14286,200000.0
14300,450000.0
14304,300000.0
14305,300000.0
14311,250000.0
14313,450000.0
14316,300000.0
14317,375000.0
14329,210000.0
14330,130000.0
14332,170000.0
14336,270000.0
14338,220000.0
14339,250000.0
14348,230000.0
14351,300000.0
14353,180000.0
14355,220000.0
14362,240000.0
14365,160000.0
14366,170000.0
14367,200000.0
14377,90000.0
14378,120000.0
14379,230000.0
14380,300000.0
14396,180000.0
14398,220000.0
14400,325000.0
14401,240000.0
14406,210000.0
14414,220000.0
14420,325000.0
14428,180000.0
14429,180000.0
14432,220000.0
14434,120000.0
14440,290000.0
14441,307500.0
14446,210000.0
14454,240000.0
14455,120000.0
14466,210000.0
14469,200000.0
14472,170000.0
14473,240000.0
14486,40000.0
14488,300000.0
14489,300000.0
14490,120000.0
14499,200000.0
14508,230000.0
14535,220000.0
14539,325000.0
14541,270000.0
14547,270000.0
14556,190000.0
14559,210000.0
14561,260000.0
14563,325000.0
14564,220000.0
14565,200000.0
14571,300000.0
14574,280000.0
14576,240000.0
14581,220000.0
14584,270000.0
14599,280000.0
14606,180000.0
14607,240000.0
14611,270000.0
14621,220000.0
14625,220000.0
14626,300000.0
14631,120000.0
14635,150000.0
14636,20000.0
14639,280000.0
14649,180000.0
14650,210000.0
14655,325000.0
14658,230000.0
14659,180000.0
14669,325000.0
14671,300000.0
14681,210000.0
14684,220000.0
14685,220000.0
14686,190000.0
14689,150000.0
14690,180000.0
14692,210000.0
14693,200000.0
14694,270000.0
14700,300000.0
14703,220000.0
14714,120000.0
14734,160000.0
14737,270000.0
14740,220000.0
14742,140000.0
14744,50000.0
14745,220000.0
14750,210000.0
14757,150000.0
14758,307500.0
14761,190000.0
14762,300000.0
14771,250000.0
14778,270000.0
14784,180000.0
14786,200000.0
14802,190000.0
14805,220000.0
14812,240000.0
14819,260000.0
14820,280000.0
14826,120000.0
14827,280000.0
14835,40000.0
14843,130000.0
14848,180000.0
14858,210000.0
14861,160000.0
14862,210000.0
14863,180000.0
14867,140000.0
14869,230000.0
14874,120000.0
14881,150000.0
14882,170000.0
14900,160000.0
14906,270000.0
14908,150000.0
14917,190000.0
14920,180000.0
14927,180000.0
14930,10000.0
14935,230000.0
14939,280000.0
14944,170000.0
14945,200000.0
14950,180000.0
14954,250000.0
14967,190000.0
14968,210000.0
14969,160000.0
14979,130000.0
14987,240000.0
14996,180000.0
14999,160000.0
15009,150000.0
15021,50000.0
15022,230000.0
15024,220000.0
15028,160000.0
15032,130000.0
15036,230000.0
15040,200000.0
15041,290000.0
15052,120000.0
15053,190000.0
15055,210000.0
15070,240000.0
15072,250000.0
15073,200000.0
15076,240000.0
15078,150000.0
15080,220000.0
15081,100000.0
15091,100000.0
15095,160000.0
15105,180000.0
15112,170000.0
15117,200000.0
15122,90000.0
15127,200000.0
15133,180000.0
15135,250000.0
15139,140000.0
15142,190000.0
15147,150000.0
15151,270000.0
15152,240000.0
15159,220000.0
15164,220000.0
15169,100000.0
15174,120000.0
15175,220000.0
15180,190000.0
15183,220000.0
15191,220000.0
15193,10000.0
15195,150000.0
15197,170000.0
15199,170000.0
15201,220000.0
15207,220000.0
15209,170000.0
15213,230000.0
15215,110000.0
15221,130000.0
15225,110000.0
15234,140000.0
15246,200000.0
15249,200000.0
15250,210000.0
15264,160000.0
15267,80000.0
15275,130000.0
15277,120000.0
15282,170000.0
15286,150000.0
15290,110000.0
15292,190000.0
15293,100000.0
15306,150000.0
15310,200000.0
15333,190000.0
15334,190000.0
15339,230000.0
15353,230000.0
15356,120000.0
15357,220000.0
15360,100000.0
15371,220000.0
15378,190000.0
15386,160000.0
15387,200000.0
15389,170000.0
15392,200000.0
15393,160000.0
15396,220000.0
15401,130000.0
15422,180000.0
15431,220000.0
15448,150000.0
15457,190000.0
15460,200000.0
15462,140000.0
15463,160000.0
15476,220000.0
15478,190000.0
15484,160000.0
15489,150000.0
15490,210000.0
15493,10000.0
15498,140000.0
15504,100000.0
15511,120000.0
15517,210000.0
15518,90000.0
15520,120000.0
15529,150000.0
15533,180000.0
15536,190000.0
15539,160000.0
15540,200000.0
15546,220000.0
15552,140000.0
15563,90000.0
15564,140000.0
15569,110000.0
15573,150000.0
15574,180000.0
15584,110000.0
15600,120000.0
15602,130000.0
15604,90000.0
15608,130000.0
15612,120000.0
15614,130000.0
15615,90000.0
15616,140000.0
15621,170000.0
15622,150000.0
15630,170000.0
15631,120000.0
15632,180000.0
15638,130000.0
15640,160000.0
15645,140000.0
15647,90000.0
15652,200000.0
15670,110000.0
15673,130000.0
15692,160000.0
15694,180000.0
15697,190000.0
15702,140000.0
15703,160000.0
15721,180000.0
15722,150000.0
15737,130000.0
15738,130000.0
15750,160000.0
15751,180000.0
15754,100000.0
15763,140000.0
15765,140000.0
15769,120000.0
15773,130000.0
15777,160000.0
15781,130000.0
15795,160000.0
15796,90000.0
15800,20000.0
15825,150000.0
15831,140000.0
15836,120000.0
15838,120000.0
15840,120000.0
15844,130000.0
15860,190000.0
15865,100000.0
15870,130000.0
15871,140000.0
15878,140000.0
15885,130000.0
15887,120000.0
15892,110000.0
15893,110000.0
15897,180000.0
15898,180000.0
15902,160000.0
15905,70000.0
15908,120000.0
15911,90000.0
15920,120000.0
15926,120000.0
15932,130000.0
15934,190000.0
15936,170000.0
15937,110000.0
15938,150000.0
15939,160000.0
15951,150000.0
15970,190000.0
15981,90000.0
16003,150000.0
16004,150000.0
16012,120000.0
16013,180000.0
16015,90000.0
16020,140000.0
16033,140000.0
16036,170000.0
16049,90000.0
16051,150000.0
16052,120000.0
16053,180000.0
16064,160000.0
16067,180000.0
16074,110000.0
16082,100000.0
16092,110000.0
16093,180000.0
16095,140000.0
16096,190000.0
16097,120000.0
16100,140000.0
16102,120000.0
16103,180000.0
16116,150000.0
16118,130000.0
16121,110000.0
16122,110000.0
16124,120000.0
16126,130000.0
16128,100000.0
16133,90000.0
16138,110000.0
16141,130000.0
16153,20000.0
16155,120000.0
16160,70000.0
16163,130000.0
16183,140000.0
16191,90000.0
16199,80000.0
16209,110000.0
16222,90000.0
16226,140000.0
16230,120000.0
16241,150000.0
16248,140000.0
16259,130000.0
16261,110000.0
16263,150000.0
16270,90000.0
16274,140000.0
16287,130000.0
16296,130000.0
16300,110000.0
16306,100000.0
16309,110000.0
16311,130000.0
16324,150000.0
16328,150000.0
16329,150000.0
16332,90000.0
16336,80000.0
16343,130000.0
16346,120000.0
16361,50000.0
16365,70000.0
16383,80000.0
16390,90000.0
16394,120000.0
16411,130000.0
16415,100000.0
16426,130000.0
16428,120000.0
16430,80000.0
16432,120000.0
16438,90000.0
16448,120000.0
16459,100000.0
16463,50000.0
16467,130000.0
16478,80000.0
16489,110000.0
16498,120000.0
16510,90000.0
16527,100000.0
16529,100000.0
16540,100000.0
16542,70000.0
16546,50000.0
16551,70000.0
16559,90000.0
16561,100000.0
16562,100000.0
16567,100000.0
16568,100000.0
16574,100000.0
16579,90000.0
16581,90000.0
16583,110000.0
16590,70000.0
16594,100000.0
16596,100000.0
16603,80000.0
16613,90000.0
16620,70000.0
16621,90000.0
16634,40000.0
16637,90000.0
16639,110000.0
16640,100000.0
16641,60000.0
16651,90000.0
16659,100000.0
16660,60000.0
16684,40000.0
16693,70000.0
16702,40000.0
16705,70000.0
16707,70000.0
16721,60000.0
16722,70000.0
16728,70000.0
16733,70000.0
16746,70000.0
16762,60000.0
16773,50000.0
16778,60000.0
16784,50000.0
16801,50000.0
16814,50000.0
16818,40000.0
16838,60000.0
16854,50000.0
16861,40000.0
16872,50000.0
16873,60000.0
16874,50000.0
16888,40000.0
16889,60000.0
16913,50000.0
16918,50000.0
16924,60000.0
16929,50000.0
16932,60000.0
16937,40000.0
16943,60000.0
